n,p,lambda,rho,s,i,r,t,mu
10000,0.0005,2,0,9955,42,3,0.4804942602555521,4.973198152981548
10000,0.0005,2,0,9954,43,3,0.4827567036944661,4.973198152981548
10000,0.0005,2,0,9953,44,3,0.4849545058922683,4.973198152981548
10000,0.0005,2,0,9952,45,3,0.4870912580290204,4.973198152981548
10000,0.0005,2,0,9951,46,3,0.4892144002795512,4.971563504822941
10000,0.0005,2,0,9950,47,3,0.4912720134482755,4.971563504822941
10000,0.0005,2,0,9949,48,3,0.49328408588288314,4.971563504822941
10000,0.0005,2,0,9949,47,4,0.4952761177553931,4.971563504822941
10000,0.0005,2,0,9948,48,4,0.49732950584574215,4.971563504822941
10000,0.0005,2,0,9947,49,4,0.49933753797425623,4.971563504822941
10000,0.0005,2,0,9946,50,4,0.5012944851366828,4.971563504822941
10000,0.0005,2,0,9945,51,4,0.5032476101366828,4.971563504822941
10000,0.0005,2,0,9944,52,4,0.5051596560257842,4.971563504822941
10000,0.0005,2,0,9943,53,4,0.5070323152018141,4.971563504822941
10000,0.0005,2,0,9942,54,4,0.508847197234482,4.9699285929797234
10000,0.0005,2,0,9941,55,4,0.5106202468798721,4.9699285929797234
10000,0.0005,2,0,9940,56,4,0.5123654475779523,4.9699285929797234
10000,0.0005,2,0,9939,57,4,0.5140777763450756,4.9699285929797234
10000,0.0005,2,0,9938,58,4,0.5157416698558909,4.9699285929797234
10000,0.0005,2,0,9937,59,4,0.5173864066979962,4.9699285929797234
10000,0.0005,2,0,9936,60,4,0.5190230679091254,4.9699285929797234
10000,0.0005,2,0,9935,61,4,0.52065705483723,4.9699285929797234
10000,0.0005,2,0,9934,62,4,0.5222778003801798,4.9699285929797234
10000,0.0005,2,0,9933,63,4,0.5238600788611925,4.9699285929797234
10000,0.0005,2,0,9932,64,4,0.5254104664580916,4.968690224504214
10000,0.0005,2,0,9931,65,4,0.526934856701994,4.968690224504214
10000,0.0005,2,0,9930,66,4,0.5284386161004903,4.968690224504214
10000,0.0005,2,0,9929,67,4,0.5299179060413186,4.968690224504214
10000,0.0005,2,0,9928,68,4,0.5313863348225227,4.968690224504214
10000,0.0005,2,0,9927,69,4,0.5328272570127245,4.968690224504214
10000,0.0005,2,0,9926,70,4,0.5342537905362623,4.968690224504214
10000,0.0005,2,0,9925,71,4,0.5356622412404877,4.968690224504214
10000,0.0005,2,0,9924,72,4,0.5370530618246323,4.968690224504214
10000,0.0005,2,0,9923,73,4,0.5384191820432115,4.968690224504214
10000,0.0005,2,0,9922,74,4,0.5397834385234298,4.967751687998082
10000,0.0005,2,0,9921,75,4,0.5411275245449352,4.967751687998082
10000,0.0005,2,0,9920,76,4,0.5424626380295814,4.967751687998082
10000,0.0005,2,0,9919,77,4,0.5437784275032655,4.967751687998082
10000,0.0005,2,0,9918,78,4,0.5450687500839108,4.967751687998082
10000,0.0005,2,0,9918,77,5,0.5463475224624273,4.967751687998082
10000,0.0005,2,0,9917,78,5,0.5476411835232294,4.967751687998082
10000,0.0005,2,0,9916,79,5,0.5489166937273111,4.967751687998082
10000,0.0005,2,0,9915,80,5,0.5501841208502516,4.967751687998082
10000,0.0005,2,0,9914,81,5,0.5514467471128779,4.967751687998082
10000,0.0005,2,0,9913,82,5,0.5526951865635645,4.966814605608091
10000,0.0005,2,0,9912,83,5,0.5539358813526464,4.966814605608091
10000,0.0005,2,0,9911,84,5,0.5551658936527694,4.966814605608091
10000,0.0005,2,0,9910,85,5,0.5563854058478913,4.966814605608091
10000,0.0005,2,0,9909,86,5,0.5576004726765669,4.966814605608091
10000,0.0005,2,0,9908,87,5,0.55880239575349,4.966814605608091
10000,0.0005,2,0,9907,88,5,0.5599886353738933,4.966814605608091
10000,0.0005,2,0,9906,89,5,0.56117066847082,4.966814605608091
10000,0.0005,2,0,9905,90,5,0.5623457566024298,4.966814605608091
10000,0.0005,2,0,9904,91,5,0.5635085473001042,4.966814605608091
10000,0.0005,2,0,9903,92,5,0.5646487981552923,4.966478190629853
10000,0.0005,2,0,9902,93,5,0.5657774663268499,4.966478190629853
10000,0.0005,2,0,9901,94,5,0.5668998007825177,4.966478190629853
10000,0.0005,2,0,9900,95,5,0.5680084482326285,4.966478190629853
10000,0.0005,2,0,9899,96,5,0.5690942245627045,4.966478190629853
10000,0.0005,2,0,9898,97,5,0.5701694933799089,4.966478190629853
10000,0.0005,2,0,9897,98,5,0.57122769443811,4.966478190629853
10000,0.0005,2,0,9896,99,5,0.57227591246746,4.966478190629853
10000,0.0005,2,0,9895,100,5,0.5733121818975119,4.966478190629853
10000,0.0005,2,0,9894,101,5,0.5743325900607772,4.966478190629853
10000,0.0005,2,0,9893,102,5,0.5753416717963977,4.964220739842312
10000,0.0005,2,0,9892,103,5,0.5763436758044137,4.964220739842312
10000,0.0005,2,0,9891,104,5,0.5773347560819162,4.964220739842312
10000,0.0005,2,0,9890,105,5,0.5783209493758018,4.964220739842312
10000,0.0005,2,0,9889,106,5,0.5792946592102711,4.964220739842312
10000,0.0005,2,0,9888,107,5,0.5802617771986657,4.964220739842312
10000,0.0005,2,0,9888,106,6,0.581211444815,4.964220739842312
10000,0.0005,2,0,9888,105,7,0.5821711377132726,4.964220739842312
10000,0.0005,2,0,9887,106,7,0.5831429550116205,4.964220739842312
10000,0.0005,2,0,9886,107,7,0.5841082059768715,4.964220739842312
10000,0.0005,2,0,9885,108,7,0.5850669787477248,4.963180254905793
10000,0.0005,2,0,9884,109,7,0.5860121583318458,4.963180254905793
10000,0.0005,2,0,9883,110,7,0.5869423908899853,4.963180254905793
10000,0.0005,2,0,9882,111,7,0.5878632012030609,4.963180254905793
10000,0.0005,2,0,9881,112,7,0.5887714664165032,4.963180254905793
10000,0.0005,2,0,9880,113,7,0.5896756255485105,4.963180254905793
10000,0.0005,2,0,9879,114,7,0.5905773388036953,4.963180254905793
10000,0.0005,2,0,9878,115,7,0.5914654382708356,4.963180254905793
10000,0.0005,2,0,9877,116,7,0.5923496115688021,4.963180254905793
10000,0.0005,2,0,9876,117,7,0.5932298932589429,4.963180254905793
10000,0.0005,2,0,9875,118,7,0.5941063174482506,4.9617253948967175
10000,0.0005,2,0,9874,119,7,0.594972868574767,4.9617253948967175
10000,0.0005,2,0,9873,120,7,0.5958297666039016,4.9617253948967175
10000,0.0005,2,0,9872,121,7,0.5966859309874633,4.9617253948967175
10000,0.0005,2,0,9872,120,8,0.5975341074081587,4.9617253948967175
10000,0.0005,2,0,9871,121,8,0.5983888082628596,4.9617253948967175
10000,0.0005,2,0,9870,122,8,0.5992413231818706,4.9617253948967175
10000,0.0005,2,0,9869,123,8,0.6000774435832085,4.9617253948967175
10000,0.0005,2,0,9869,122,9,0.6009045734425964,4.9617253948967175
10000,0.0005,2,0,9868,123,9,0.6017406938439342,4.9617253948967175
10000,0.0005,2,0,9867,124,9,0.6025719490392792,4.960275638427286
10000,0.0005,2,0,9866,125,9,0.6034025138233324,4.960275638427286
10000,0.0005,2,0,9865,126,9,0.6042269161316589,4.960275638427286
10000,0.0005,2,0,9864,127,9,0.6050492845527116,4.960275638427286
10000,0.0005,2,0,9863,128,9,0.6058656110833238,4.960275638427286
10000,0.0005,2,0,9862,129,9,0.6066772993950121,4.960275638427286
10000,0.0005,2,0,9861,130,9,0.6074857068323606,4.960275638427286
10000,0.0005,2,0,9860,131,9,0.608289565353261,4.960275638427286
10000,0.0005,2,0,9859,132,9,0.609086378102265,4.960275638427286
10000,0.0005,2,0,9858,133,9,0.609875021635388,4.960275638427286
10000,0.0005,2,0,9857,134,9,0.6106581069916919,4.959829580037148
10000,0.0005,2,0,9856,135,9,0.6114285230163452,4.959829580037148
10000,0.0005,2,0,9855,136,9,0.6121924649567577,4.959829580037148
10000,0.0005,2,0,9854,137,9,0.6129511902981841,4.959829580037148
10000,0.0005,2,0,9854,136,10,0.613708192569191,4.959829580037148
10000,0.0005,2,0,9853,137,10,0.614471551347817,4.959829580037148
10000,0.0005,2,0,9852,138,10,0.6152297014615394,4.959829580037148
10000,0.0005,2,0,9851,139,10,0.6159827135097322,4.959829580037148
10000,0.0005,2,0,9851,138,11,0.6167306566660523,4.959829580037148
10000,0.0005,2,0,9850,139,11,0.6174870863180947,4.959829580037148
10000,0.0005,2,0,9849,140,11,0.6182418032992267,4.958680203045909
10000,0.0005,2,0,9848,141,11,0.6189903062932387,4.958680203045909
10000,0.0005,2,0,9847,142,11,0.6197371322827832,4.958680203045909
10000,0.0005,2,0,9846,143,11,0.6204800743333032,4.958680203045909
10000,0.0005,2,0,9846,142,12,0.6212224648307049,4.958680203045909
10000,0.0005,2,0,9845,143,12,0.6219709678247168,4.958680203045909
10000,0.0005,2,0,9844,144,12,0.6227122576690459,4.958680203045909
10000,0.0005,2,0,9843,145,12,0.623450810106269,4.958680203045909
10000,0.0005,2,0,9842,146,12,0.6241834108388697,4.958680203045909
10000,0.0005,2,0,9841,147,12,0.6249112128767155,4.958680203045909
10000,0.0005,2,0,9840,148,12,0.6256332345373653,4.958032720251786
10000,0.0005,2,0,9839,149,12,0.6263495669155889,4.958032720251786
10000,0.0005,2,0,9838,150,12,0.6270602989696045,4.958032720251786
10000,0.0005,2,0,9837,151,12,0.627765517587376,4.958032720251786
10000,0.0005,2,0,9836,152,12,0.6284662884353087,4.958032720251786
10000,0.0005,2,0,9835,153,12,0.6291607328797532,4.958032720251786
10000,0.0005,2,0,9834,154,12,0.6298499127557008,4.958032720251786
10000,0.0005,2,0,9833,155,12,0.6305386179898606,4.958032720251786
10000,0.0005,2,0,9832,156,12,0.631226849235559,4.958032720251786
10000,0.0005,2,0,9831,157,12,0.6319117807424084,4.958032720251786
10000,0.0005,2,0,9830,158,12,0.6325934440007588,4.956972841013137
10000,0.0005,2,0,9830,157,13,0.6332727918268457,4.956972841013137
10000,0.0005,2,0,9829,158,13,0.6339572545236287,4.956972841013137
10000,0.0005,2,0,9828,159,13,0.6346384534337105,4.956972841013137
10000,0.0005,2,0,9827,160,13,0.6353127622671563,4.956972841013137
10000,0.0005,2,0,9826,161,13,0.6359839032067536,4.956972841013137
10000,0.0005,2,0,9825,162,13,0.6366527995278238,4.956972841013137
10000,0.0005,2,0,9824,163,13,0.6373185784892087,4.956972841013137
10000,0.0005,2,0,9823,164,13,0.6379830303164512,4.956972841013137
10000,0.0005,2,0,9822,165,13,0.6386452819720804,4.956972841013137
10000,0.0005,2,0,9821,166,13,0.6393018807902024,4.956526165750216
10000,0.0005,2,0,9820,167,13,0.63995207584872,4.956526165750216
10000,0.0005,2,0,9819,168,13,0.6406001639887071,4.956526165750216
10000,0.0005,2,0,9819,167,14,0.6412444938856143,4.956526165750216
10000,0.0005,2,0,9818,168,14,0.6418951119727971,4.956526165750216
10000,0.0005,2,0,9817,169,14,0.6425402732631197,4.956526165750216
10000,0.0005,2,0,9817,168,15,0.6431825340209874,4.956526165750216
10000,0.0005,2,0,9816,169,15,0.643826034664488,4.956526165750216
10000,0.0005,2,0,9815,170,15,0.6444666496548788,4.956526165750216
10000,0.0005,2,0,9814,171,15,0.6451044047569195,4.956526165750216
10000,0.0005,2,0,9813,172,15,0.6457401326653748,4.955777460770284
10000,0.0005,2,0,9812,173,15,0.6463706496893344,4.955777460770284
10000,0.0005,2,0,9811,174,15,0.6469983960797927,4.955777460770284
10000,0.0005,2,0,9810,175,15,0.6476249624958328,4.955777460770284
10000,0.0005,2,0,9809,176,15,0.6482472400316137,4.955777460770284
10000,0.0005,2,0,9808,177,15,0.6488668187181069,4.955777460770284
10000,0.0005,2,0,9807,178,15,0.6494837218643129,4.955777460770284
10000,0.0005,2,0,9806,179,15,0.6500942224748135,4.955777460770284
10000,0.0005,2,0,9805,180,15,0.6507021252103758,4.955777460770284
10000,0.0005,2,0,9804,181,15,0.6513089213268807,4.955777460770284
10000,0.0005,2,0,9804,180,16,0.6519138820044367,4.955222358221763
10000,0.0005,2,0,9804,179,17,0.6525221545105194,4.955222358221763
10000,0.0005,2,0,9803,180,17,0.6531322826374261,4.955222358221763
10000,0.0005,2,0,9803,179,18,0.6537398160517639,4.955222358221763
10000,0.0005,2,0,9802,180,18,0.6543499441786705,4.955222358221763
10000,0.0005,2,0,9801,181,18,0.6549589575769653,4.955222358221763
10000,0.0005,2,0,9800,182,18,0.6555653857152309,4.955222358221763
10000,0.0005,2,0,9799,183,18,0.6561707125917442,4.955222358221763
10000,0.0005,2,0,9798,184,18,0.656772759551407,4.955222358221763
10000,0.0005,2,0,9797,185,18,0.6573715619466166,4.955222358221763
10000,0.0005,2,0,9796,186,18,0.657966445944237,4.955190364397488
10000,0.0005,2,0,9795,187,18,0.658556764716374,4.955190364397488
10000,0.0005,2,0,9794,188,18,0.6591405358780786,4.955190364397488
10000,0.0005,2,0,9794,187,19,0.659720582281791,4.955190364397488
10000,0.0005,2,0,9793,188,19,0.6603050358177349,4.955190364397488
10000,0.0005,2,0,9792,189,19,0.6608857559106501,4.955190364397488
10000,0.0005,2,0,9791,190,19,0.6614621247867308,4.955190364397488
10000,0.0005,2,0,9790,191,19,0.6620348624728706,4.955190364397488
10000,0.0005,2,0,9790,190,20,0.6626053131288888,4.955190364397488
10000,0.0005,2,0,9789,191,20,0.663180025772567,4.955190364397488
10000,0.0005,2,0,9788,192,20,0.6637478849434926,4.952599856982411
10000,0.0005,2,0,9787,193,20,0.6643134958032211,4.952599856982411
10000,0.0005,2,0,9786,194,20,0.6648781485417868,4.952599856982411
10000,0.0005,2,0,9785,195,20,0.6654412116048499,4.952599856982411
10000,0.0005,2,0,9784,196,20,0.6660014356944858,4.952599856982411
10000,0.0005,2,0,9783,197,20,0.666558228567537,4.952599856982411
10000,0.0005,2,0,9782,198,20,0.6671134756524898,4.952599856982411
10000,0.0005,2,0,9782,197,21,0.6676671855085252,4.952599856982411
10000,0.0005,2,0,9782,196,22,0.6682242885725921,4.952599856982411
10000,0.0005,2,0,9781,197,22,0.668786086325401,4.952599856982411
10000,0.0005,2,0,9780,198,22,0.6693431893894679,4.951640936509742
10000,0.0005,2,0,9779,199,22,0.6698975131145234,4.951640936509742
10000,0.0005,2,0,9779,198,23,0.6704503047120911,4.951640936509742
10000,0.0005,2,0,9778,199,23,0.6710064782382312,4.951640936509742
10000,0.0005,2,0,9778,198,24,0.6715592698357989,4.951640936509742
10000,0.0005,2,0,9777,199,24,0.6721142087925137,4.951640936509742
10000,0.0005,2,0,9776,200,24,0.6726694558774665,4.951640936509742
10000,0.0005,2,0,9775,201,24,0.6732225532225993,4.951640936509742
10000,0.0005,2,0,9775,200,25,0.6737717020419293,4.951640936509742
10000,0.0005,2,0,9774,201,25,0.6743217570474298,4.951640936509742
10000,0.0005,2,0,9773,202,25,0.6748691024223614,4.951401677920966
10000,0.0005,2,0,9772,203,25,0.6754131720632754,4.951401677920966
10000,0.0005,2,0,9771,204,25,0.6759540049459147,4.951401677920966
10000,0.0005,2,0,9771,203,26,0.6764916393545168,4.951401677920966
10000,0.0005,2,0,9770,204,26,0.6770313047619643,4.951401677920966
10000,0.0005,2,0,9769,205,26,0.6775677854486596,4.951401677920966
10000,0.0005,2,0,9768,206,26,0.6781022589922192,4.951401677920966
10000,0.0005,2,0,9767,207,26,0.6786336086202744,4.951401677920966
10000,0.0005,2,0,9766,208,26,0.6791613131057626,4.951401677920966
10000,0.0005,2,0,9765,209,26,0.6796876288952363,4.951401677920966
10000,0.0005,2,0,9764,210,26,0.6802125632784384,4.950025601638373
10000,0.0005,2,0,9764,209,27,0.6807344839464968,4.950025601638373
10000,0.0005,2,0,9763,210,27,0.6812572230996594,4.950025601638373
10000,0.0005,2,0,9762,211,27,0.6817785995334447,4.950025601638373
10000,0.0005,2,0,9762,210,28,0.6822970028512259,4.950025601638373
10000,0.0005,2,0,9761,211,28,0.6828178361845592,4.950025601638373
10000,0.0005,2,0,9760,212,28,0.6833367775441855,4.950025601638373
10000,0.0005,2,0,9759,213,28,0.6838543758878708,4.950025601638373
10000,0.0005,2,0,9758,214,28,0.6843695742392361,4.950025601638373
10000,0.0005,2,0,9757,215,28,0.6848834488538301,4.950025601638373
10000,0.0005,2,0,9756,216,28,0.6853949578052367,4.949677154863151
10000,0.0005,2,0,9755,217,28,0.6859041227746868,4.949677154863151
10000,0.0005,2,0,9754,218,28,0.6864104518886108,4.949677154863151
10000,0.0005,2,0,9753,219,28,0.6869144841466753,4.949677154863151
10000,0.0005,2,0,9752,220,28,0.6874167443174438,4.949677154863151
10000,0.0005,2,0,9751,221,28,0.6879172448179444,4.949677154863151
10000,0.0005,2,0,9750,222,28,0.6884174949430069,4.949677154863151
10000,0.0005,2,0,9749,223,28,0.6889159994295473,4.949677154863151
10000,0.0005,2,0,9748,224,28,0.6894127704181215,4.949677154863151
10000,0.0005,2,0,9748,223,29,0.689904412502684,4.949677154863151
10000,0.0005,2,0,9747,224,29,0.6903977524138828,4.948502256873088
10000,0.0005,2,0,9746,225,29,0.6908874683786232,4.948502256873088
10000,0.0005,2,0,9745,226,29,0.6913755113264026,4.948502256873088
10000,0.0005,2,0,9744,227,29,0.691860477378779,4.948502256873088
10000,0.0005,2,0,9743,228,29,0.6923442703154021,4.948502256873088
10000,0.0005,2,0,9742,229,29,0.6928259658838029,4.948502256873088
10000,0.0005,2,0,9742,228,30,0.6933051225680386,4.948502256873088
10000,0.0005,2,0,9741,229,30,0.6937854299647724,4.948502256873088
10000,0.0005,2,0,9740,230,30,0.6942645866490081,4.948502256873088
10000,0.0005,2,0,9739,231,30,0.6947412310722684,4.948502256873088
10000,0.0005,2,0,9738,232,30,0.6952158395202988,4.9471198274977
10000,0.0005,2,0,9737,233,30,0.6956884293123592,4.9471198274977
10000,0.0005,2,0,9736,234,30,0.6961581333987847,4.9471198274977
10000,0.0005,2,0,9735,235,30,0.6966228174136546,4.9471198274977
10000,0.0005,2,0,9734,236,30,0.6970864242750362,4.9471198274977
10000,0.0005,2,0,9733,237,30,0.6975481047921184,4.9471198274977
10000,0.0005,2,0,9732,238,30,0.6980074525183472,4.9471198274977
10000,0.0005,2,0,9731,239,30,0.6984636568979092,4.9471198274977
10000,0.0005,2,0,9730,240,30,0.6989188230335488,4.9471198274977
10000,0.0005,2,0,9729,241,30,0.6993725435417157,4.9471198274977
10000,0.0005,2,0,9728,242,30,0.6998248275760893,4.945112550107782
10000,0.0005,2,0,9727,243,30,0.7002752780265398,4.945112550107782
10000,0.0005,2,0,9727,242,31,0.7007259314740386,4.945112550107782
10000,0.0005,2,0,9727,241,32,0.7011776026574171,4.945112550107782
10000,0.0005,2,0,9726,242,32,0.7016323548174899,4.945112550107782
10000,0.0005,2,0,9725,243,32,0.702086487424211,4.945112550107782
10000,0.0005,2,0,9724,244,32,0.7025387714585846,4.945112550107782
10000,0.0005,2,0,9723,245,32,0.702988816463085,4.945112550107782
10000,0.0005,2,0,9722,246,32,0.7034370459565856,4.945112550107782
10000,0.0005,2,0,9721,247,32,0.7038834745280143,4.945112550107782
10000,0.0005,2,0,9721,246,33,0.7043285123562296,4.944861639748798
10000,0.0005,2,0,9720,247,33,0.7047753398808051,4.944861639748798
10000,0.0005,2,0,9719,248,33,0.7052203777090205,4.944861639748798
10000,0.0005,2,0,9718,249,33,0.7056648221534649,4.944861639748798
10000,0.0005,2,0,9717,250,33,0.7061063232572177,4.944861639748798
10000,0.0005,2,0,9716,251,33,0.7065460769951244,4.944861639748798
10000,0.0005,2,0,9715,252,33,0.7069837137566124,4.944861639748798
10000,0.0005,2,0,9715,251,34,0.7074207766936753,4.944861639748798
10000,0.0005,2,0,9715,250,35,0.7078603371332357,4.944861639748798
10000,0.0005,2,0,9714,251,35,0.708300865767597,4.944861639748798
10000,0.0005,2,0,9713,252,35,0.7087412004219343,4.944307185505555
10000,0.0005,2,0,9712,253,35,0.7091801819847087,4.944307185505555
10000,0.0005,2,0,9711,254,35,0.7096170539812137,4.944307185505555
10000,0.0005,2,0,9710,255,35,0.7100529737719722,4.944307185505555
10000,0.0005,2,0,9709,256,35,0.7104883242290901,4.944307185505555
10000,0.0005,2,0,9708,257,35,0.7109223520068679,4.944307185505555
10000,0.0005,2,0,9707,258,35,0.7113543174496325,4.944307185505555
10000,0.0005,2,0,9706,259,35,0.7117853519323911,4.944307185505555
10000,0.0005,2,0,9705,260,35,0.7122150897922965,4.944307185505555
10000,0.0005,2,0,9704,261,35,0.712642440219647,4.944307185505555
10000,0.0005,2,0,9704,260,36,0.7130685160611467,4.9433223413025535
10000,0.0005,2,0,9703,261,36,0.713496232057725,4.9433223413025535
10000,0.0005,2,0,9702,262,36,0.7139223078992248,4.9433223413025535
10000,0.0005,2,0,9702,261,37,0.7143463961095726,4.9433223413025535
10000,0.0005,2,0,9701,262,37,0.7147710245596788,4.9433223413025535
10000,0.0005,2,0,9700,263,37,0.7151929654879489,4.9433223413025535
10000,0.0005,2,0,9699,264,37,0.7156143729890024,4.9433223413025535
10000,0.0005,2,0,9698,265,37,0.7160341882702786,4.9433223413025535
10000,0.0005,2,0,9697,266,37,0.7164527734523632,4.9433223413025535
10000,0.0005,2,0,9696,267,37,0.716870135722814,4.9433223413025535
10000,0.0005,2,0,9696,266,38,0.7172866288506774,4.942553630363155
10000,0.0005,2,0,9695,267,38,0.7177050388925184,4.942553630363155
10000,0.0005,2,0,9694,268,38,0.7181222270443749,4.942553630363155
10000,0.0005,2,0,9693,269,38,0.7185388937110415,4.942553630363155
10000,0.0005,2,0,9692,270,38,0.7189536593684451,4.942553630363155
10000,0.0005,2,0,9691,271,38,0.719367224298139,4.942553630363155
10000,0.0005,2,0,9690,272,38,0.7197802767558011,4.942553630363155
10000,0.0005,2,0,9689,273,38,0.7201921383702987,4.942553630363155
10000,0.0005,2,0,9688,274,38,0.7206028159883685,4.942553630363155
10000,0.0005,2,0,9687,275,38,0.7210126520539423,4.942553630363155
10000,0.0005,2,0,9686,276,38,0.7214219848414986,4.943016413750772
10000,0.0005,2,0,9685,277,38,0.7218301481068047,4.943016413750772
10000,0.0005,2,0,9684,278,38,0.7222374800823648,4.943016413750772
10000,0.0005,2,0,9683,279,38,0.7226429950864199,4.943016413750772
10000,0.0005,2,0,9682,280,38,0.7230470354904603,4.943016413750772
10000,0.0005,2,0,9681,281,38,0.7234499363768423,4.943016413750772
10000,0.0005,2,0,9680,282,38,0.7238510595216477,4.943016413750772
10000,0.0005,2,0,9679,283,38,0.724248515801457,4.943016413750772
10000,0.0005,2,0,9678,284,38,0.7246436165521484,4.943016413750772
10000,0.0005,2,0,9677,285,38,0.7250373173395499,4.943016413750772
10000,0.0005,2,0,9676,286,38,0.725429936106727,4.9408907719334945
10000,0.0005,2,0,9675,287,38,0.7258211724134562,4.9408907719334945
10000,0.0005,2,0,9674,288,38,0.7262110359612145,4.9408907719334945
10000,0.0005,2,0,9673,289,38,0.7265998384495505,4.9408907719334945
10000,0.0005,2,0,9672,290,38,0.7269866856449083,4.9408907719334945
10000,0.0005,2,0,9671,291,38,0.7273721906564735,4.9408907719334945
10000,0.0005,2,0,9670,292,38,0.7277563627655784,4.9408907719334945
10000,0.0005,2,0,9669,293,38,0.7281389182361216,4.9408907719334945
10000,0.0005,2,0,9668,294,38,0.7285210351639015,4.9408907719334945
10000,0.0005,2,0,9668,293,39,0.7289027145532145,4.9408907719334945
10000,0.0005,2,0,9667,294,39,0.7292860031695426,4.940318576747957
10000,0.0005,2,0,9666,295,39,0.7296688515615793,4.940318576747957
10000,0.0005,2,0,9665,296,39,0.7300492243268893,4.940318576747957
10000,0.0005,2,0,9664,297,39,0.7304285869976026,4.940318576747957
10000,0.0005,2,0,9664,296,40,0.7308069449242012,4.940318576747957
10000,0.0005,2,0,9663,297,40,0.7311865956455376,4.940318576747957
10000,0.0005,2,0,9662,298,40,0.7315640965892899,4.940318576747957
10000,0.0005,2,0,9661,299,40,0.7319397539897406,4.940318576747957
10000,0.0005,2,0,9660,300,40,0.7323130275992965,4.940318576747957
10000,0.0005,2,0,9659,301,40,0.7326853284183583,4.940318576747957
10000,0.0005,2,0,9658,302,40,0.7330572138776369,4.9383994202301205
10000,0.0005,2,0,9657,303,40,0.7334284091263377,4.9383994202301205
10000,0.0005,2,0,9656,304,40,0.7337986423732833,4.9383994202301205
10000,0.0005,2,0,9656,303,41,0.7341673739367052,4.9383994202301205
10000,0.0005,2,0,9655,304,41,0.7345381562874653,4.9383994202301205
10000,0.0005,2,0,9655,303,42,0.7349082525124838,4.9383994202301205
10000,0.0005,2,0,9654,304,42,0.7352795855982618,4.9383994202301205
10000,0.0005,2,0,9653,305,42,0.7356485892882987,4.9383994202301205
10000,0.0005,2,0,9652,306,42,0.7360163715611932,4.9383994202301205
10000,0.0005,2,0,9652,305,43,0.7363834787564941,4.9383994202301205
10000,0.0005,2,0,9651,306,43,0.7367512610293886,4.9378367177789295
10000,0.0005,2,0,9650,307,43,0.7371180988870555,4.9378367177789295
10000,0.0005,2,0,9649,308,43,0.7374842651265282,4.9378367177789295
10000,0.0005,2,0,9648,309,43,0.7378497622025516,4.9378367177789295
10000,0.0005,2,0,9647,310,43,0.7382137956936328,4.9378367177789295
10000,0.0005,2,0,9646,311,43,0.7385766403961002,4.9378367177789295
10000,0.0005,2,0,9645,312,43,0.7389380426367941,4.9378367177789295
10000,0.0005,2,0,9644,313,43,0.7392982731843445,4.9378367177789295
10000,0.0005,2,0,9643,314,43,0.7396570819392781,4.9378367177789295
10000,0.0005,2,0,9642,315,43,0.7400144800808078,4.9378367177789295
10000,0.0005,2,0,9641,316,43,0.740371240694436,4.937046255963319
10000,0.0005,2,0,9640,317,43,0.7407281286316237,4.937046255963319
10000,0.0005,2,0,9640,316,44,0.7410836209885381,4.937046255963319
10000,0.0005,2,0,9639,317,44,0.7414412747796683,4.937046255963319
10000,0.0005,2,0,9638,318,44,0.7417975270062447,4.937046255963319
10000,0.0005,2,0,9637,319,44,0.7421533988923656,4.937046255963319
10000,0.0005,2,0,9636,320,44,0.7425081346142528,4.937046255963319
10000,0.0005,2,0,9635,321,44,0.742862242262978,4.937046255963319
10000,0.0005,2,0,9634,322,44,0.7432159741342196,4.937046255963319
10000,0.0005,2,0,9633,323,44,0.7435685834431054,4.937046255963319
10000,0.0005,2,0,9632,324,44,0.7439195837941057,4.936572199730192
10000,0.0005,2,0,9631,325,44,0.7442682588289732,4.936572199730192
10000,0.0005,2,0,9630,326,44,0.7446158431181633,4.936572199730192
10000,0.0005,2,0,9629,327,44,0.7449628243811751,4.936572199730192
10000,0.0005,2,0,9628,328,44,0.7453096852899507,4.936572199730192
10000,0.0005,2,0,9627,329,44,0.7456559456777623,4.936572199730192
10000,0.0005,2,0,9626,330,44,0.7460011303515628,4.936572199730192
10000,0.0005,2,0,9625,331,44,0.7463452459744121,4.936572199730192
10000,0.0005,2,0,9625,330,45,0.7466880639380734,4.936572199730192
10000,0.0005,2,0,9624,331,45,0.7470317065497573,4.936572199730192
10000,0.0005,2,0,9623,332,45,0.7473740550605412,4.935681629260325
10000,0.0005,2,0,9622,333,45,0.7477148866897164,4.935681629260325
10000,0.0005,2,0,9621,334,45,0.7480553701762673,4.935681629260325
10000,0.0005,2,0,9620,335,45,0.7483952750029159,4.935681629260325
10000,0.0005,2,0,9619,336,45,0.7487327707842186,4.935681629260325
10000,0.0005,2,0,9618,337,45,0.7490694711209189,4.935681629260325
10000,0.0005,2,0,9617,338,45,0.7494051542360582,4.935681629260325
10000,0.0005,2,0,9616,339,45,0.7497398262574773,4.935681629260325
10000,0.0005,2,0,9615,340,45,0.7500732707389711,4.935681629260325
10000,0.0005,2,0,9614,341,45,0.7504059387363098,4.935681629260325
10000,0.0005,2,0,9613,342,45,0.7507371742447563,4.934158518826078
10000,0.0005,2,0,9612,343,45,0.7510663381683903,4.934158518826078
10000,0.0005,2,0,9611,344,45,0.7513953937787885,4.934158518826078
