n,p,lambda,rho,s,i,r,t,mu,newmu
100000,5e-05,2,3,99880,102,18,0.8760853251130158,5.003664287217055,5.898989898989899
100000,5e-05,2,3,99880,102,18,0.8769172718684235,5.003664287217055,5.898989898989899
100000,5e-05,2,3,99879,103,18,0.877752693756477,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99879,103,18,0.8785703552446209,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99878,104,18,0.8793913733070183,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99877,105,18,0.8802083667710706,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99877,105,18,0.8810051795200746,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99877,105,18,0.8818051795200746,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8826083923714803,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8834014137830584,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8841975921270074,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8849969526385981,5.003684421300517,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8857995208568967,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99876,106,18,0.8866053226296606,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99875,107,18,0.8874143841183337,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99875,107,18,0.8882163087374195,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99875,107,18,0.8890214617164856,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99874,108,18,0.889829869153834,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99874,108,18,0.8906247817134524,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99874,108,18,0.8914228663104197,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99873,109,18,0.8922241483617017,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99872,110,18,0.8930121704263195,5.003714606111103,5.898989898989899
100000,5e-05,2,3,99872,110,18,0.8937843711985203,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99872,110,18,0.8945595649969699,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99871,111,18,0.8953377751137014,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99870,112,18,0.8960976535331543,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99870,112,18,0.8968345732089096,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99869,113,18,0.8975742181793238,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99869,112,19,0.8983105952043606,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99869,112,19,0.8990557516872221,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99868,113,19,0.8998036948435422,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99867,114,19,0.9005455346061535,5.003744793332556,5.898989898989899
100000,5e-05,2,3,99866,115,19,0.9012786724360655,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99865,116,19,0.9020112731686662,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99865,116,19,0.9027353861302883,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99864,117,19,0.9034621303163347,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99864,117,19,0.9041728623703503,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99863,118,19,0.9048861291321192,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99863,118,19,0.9055888698208051,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99862,119,19,0.9062940884385766,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99862,119,19,0.9069842195634904,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99862,119,19,0.9076767403391137,5.003734967511648,5.898989898989899
100000,5e-05,2,3,99861,120,19,0.9083716673717753,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99861,120,19,0.9090542612284306,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99861,120,19,0.9097391927352799,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99861,120,19,0.9104264779586476,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99861,119,20,0.9111161331310614,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.9118086539066848,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.9124935854135341,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.9131808706369018,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.9138705258093156,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.914562567331807,5.00374516833122,5.898989898989899
100000,5e-05,2,3,99860,120,20,0.9152570117762514,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99859,121,20,0.9159538758877497,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99859,121,20,0.9166454388199765,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99858,122,20,0.9173394013460001,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99858,122,20,0.918011896302288,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99858,122,20,0.9186866601349465,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99858,121,21,0.9193637082053595,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99857,122,21,0.9200412149804272,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99856,123,21,0.920709217652438,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99856,123,21,0.92136581647056,5.003795313437948,5.898989898989899
100000,5e-05,2,3,99856,123,21,0.9220245779988868,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99856,123,21,0.9226855165316032,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99856,122,22,0.9233486465050781,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99855,123,22,0.9240211414613659,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,124,22,0.9246842714348408,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9253404394138434,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9260035693873182,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9266689053819955,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9273364621243186,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9280062544886857,5.003765422206195,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9286782974994384,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9293526063328842,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99854,123,23,0.9300291963193524,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99853,124,23,0.930708082945286,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99853,124,23,0.9313796746175492,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99852,125,23,0.9320535290649886,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99852,125,23,0.9327092667699066,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99852,125,23,0.9333671615067487,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99851,126,23,0.9340272275133493,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.934678269180016,5.003815570732934,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9353267776106255,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9359773956978084,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9366301372121687,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9372850160595819,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9379420462829722,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9386012420641192,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99850,127,23,0.9392626177254949,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9399261877321307,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9405785034529395,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9412329537147196,5.003835753628639,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9418895525328417,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9425483140611685,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99849,128,23,0.9432092525938849,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99848,129,23,0.9438723825673597,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99847,130,23,0.9445179603594837,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99846,131,23,0.9451631216498062,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99846,131,23,0.9457996588872346,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99845,132,23,0.9464382284913214,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99845,132,23,0.9470763905844931,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99845,131,24,0.94771659545005,5.003905897906159,5.898989898989899
100000,5e-05,2,3,99844,132,24,0.9483572104404409,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99844,132,24,0.9489913258494453,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99844,132,24,0.949627458164967,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99844,132,24,0.9502656202581387,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99844,132,24,0.9509058251236956,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9515480858815633,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9521838137900185,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9528215688920593,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9534613641575743,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9541032126813227,5.003956132005213,5.898989898989899
100000,5e-05,2,3,99843,133,24,0.9547471276845423,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.9553931225165836,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.956034559335057,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.9566780599785576,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.9573236377706815,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.9579713061644639,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99842,134,24,0.958621078744061,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99841,135,24,0.95927296922646,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99841,135,24,0.9599119468622428,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99841,134,25,0.9605529725032684,5.004036337049571,5.898989898989899
100000,5e-05,2,3,99841,134,25,0.9612027450828655,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99840,135,25,0.9618546355652645,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99840,135,25,0.9624936132010473,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99839,136,25,0.963134638842073,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9637631743543293,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9643835217488703,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9650057992846512,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9656300190099946,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9662561930863878,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99838,137,25,0.9668843337899053,5.004086497532853,5.898989898989899
100000,5e-05,2,3,99837,138,25,0.9675144535126526,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99837,138,25,0.9681421999031109,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99836,139,25,0.9687719228250252,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99836,139,25,0.9693876863718233,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.9700053515972711,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.9706077612358253,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.971211990843076,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.9718180514491366,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.9724259541846989,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,140,25,0.9730357102822599,5.0040866203310115,5.898989898989899
100000,5e-05,2,3,99835,139,26,0.9736473310773669,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99835,139,26,0.9742593261814061,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99834,140,26,0.9748731997234564,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99834,140,26,0.9754774293307071,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99833,141,26,0.9760834899367677,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99833,141,26,0.9766766097469695,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99832,142,26,0.9772714937445899,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99832,141,27,0.9778590378103948,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99831,142,27,0.9784469272871732,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99830,143,27,0.9790226325260909,5.004086743125716,5.898989898989899
100000,5e-05,2,3,99830,143,27,0.979586648318533,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99830,143,27,0.9801522591782615,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99829,144,27,0.9807194741527369,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99828,145,27,0.9812815876996733,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99828,145,27,0.9818433854524823,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99827,146,27,0.9824067657341724,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99827,146,27,0.9829589468495783,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99827,146,27,0.9835126567056137,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99827,146,27,0.9840679037905665,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99826,147,27,0.9846246966636177,5.003966743466988,5.898989898989899
100000,5e-05,2,3,99825,148,27,0.9851690624774446,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99825,148,27,0.9857072756098451,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99825,147,28,0.9862469410172925,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99824,148,28,0.9867913068311194,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99824,148,28,0.9873324323722449,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99823,149,28,0.9878750259696404,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99823,148,29,0.9884173253188812,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99823,147,30,0.9889658716710479,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99822,148,30,0.9895177480507388,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99822,148,30,0.9900647940025987,5.003966902416184,5.898989898989899
100000,5e-05,2,3,99821,149,30,0.9906133403547654,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99820,150,30,0.9911556397040062,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.9916889730373396,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.9922177937671122,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.9927480164606435,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.993279648571223,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.9938126976117347,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99819,151,30,0.9943471711552944,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99818,152,30,0.9948830768358946,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99817,153,30,0.9954144264639498,5.004027168359899,5.898989898989899
100000,5e-05,2,3,99816,154,30,0.995944087480899,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99816,154,30,0.9964679219492071,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99816,153,31,0.9969931320332407,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99815,154,31,0.997525613396393,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99814,155,31,0.9980535965009336,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99813,156,31,0.9985757897124219,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99812,157,31,0.999088347375159,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99811,158,31,0.9995928882429692,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99811,158,31,1.0000921393662843,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99811,158,31,1.0005926398667848,5.004057425088353,5.898989898989899
100000,5e-05,2,3,99811,157,32,1.0010943960132976,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99811,157,32,1.001598936881108,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99811,157,32,1.0021047537753922,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99810,158,32,1.0026118531668728,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99809,159,32,1.0031161396015678,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99809,159,32,1.0036114343019145,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99808,160,32,1.0041079586316066,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99807,161,32,1.0046017857921004,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99807,161,32,1.005091741696069,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99807,161,32,1.0055829008316288,5.003987536442386,5.898989898989899
100000,5e-05,2,3,99806,162,32,1.006075269123111,5.004017754262122,5.898989898989899
100000,5e-05,2,3,99805,163,32,1.0065625985578088,5.004017754262122,5.898989898989899
100000,5e-05,2,3,99805,163,32,1.0070485072069828,5.004017754262122,5.898989898989899
100000,5e-05,2,3,99805,163,32,1.0075355992673822,5.004017754262122,5.898989898989899
100000,5e-05,2,3,99804,164,32,1.0080238805173822,5.004017754262122,5.898989898989899
100000,5e-05,2,3,99804,164,32,1.0085072057952942,5.004017754262122,6.01010101010101
100000,5e-05,2,3,99803,165,32,1.008991701919325,5.004017754262122,6.01010101010101
100000,5e-05,2,3,99803,165,32,1.0094656355686142,5.004017754262122,6.01010101010101
100000,5e-05,2,3,99802,166,32,1.009940694951037,5.004017754262122,6.01010101010101
100000,5e-05,2,3,99802,166,32,1.0104110618372082,5.004017754262122,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0108825375562087,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0113483037415836,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0118151571496135,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0122831028679102,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0127521460198803,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0132222917650613,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,167,32,1.0136935452994629,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,166,33,1.0141659118559108,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,166,33,1.0146385016479713,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,166,33,1.0151122107905577,5.003997915876025,6.01010101010101
100000,5e-05,2,3,99801,165,34,1.0155870445987247,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99800,166,34,1.0160643715676985,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99799,167,34,1.0165392053758655,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99799,167,34,1.0170071510941623,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99799,167,34,1.0174761942461323,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99798,168,34,1.0179463399913133,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99798,168,34,1.0184065332724914,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99798,168,34,1.0188677878850376,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99797,169,34,1.019330108735708,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99797,169,34,1.0197879841935835,5.004058075567602,6.01010101010101
100000,5e-05,2,3,99797,169,34,1.0202469103064793,5.004018156855104,6.01010101010101
100000,5e-05,2,3,99796,170,34,1.0207068919072153,5.004018156855104,6.01010101010101
100000,5e-05,2,3,99796,170,34,1.0211635129117815,5.004018156855104,6.01010101010101
100000,5e-05,2,3,99796,170,34,1.0216211788156717,5.004018156855104,6.01010101010101
100000,5e-05,2,3,99795,171,34,1.022079894412002,5.004018156855104,6.01010101010101
