n,p,lambd,rho,s,diam
604,0,1,10,0.9155629139072847,77
1937,0,1,10,0.9060402684563759,106
1000,0,1,89.42682338887639,0.99,107
931,0,1,10,0.9065520945220193,90
1550,0,1,10,0.9225806451612903,90
2462,0,1,10,0.9077985377741673,116
1000,0,1,70.8179045787881,0.988,82
2771,0,1,10,0.9068928184770841,119
1000,0,1,18.273160463187676,0.949,77
1000,0,1,29.905209739418403,0.973,54
2247,0,1,10,0.8940809968847352,113
2582,0,1,10,0.8981409759876066,120
1000,0,1,41.61892278500912,0.976,106
63,0,1,10,0.8888888888888888,15
1000,0,1,2.9708737009275676,0.673,75
1000,0,1,67.89874963476747,0.985,83
1000,0,1,84.34664102658027,0.986,117
2113,0,1,10,0.9053478466635116,77
2989,0,1,10,0.9009702241552359,111
459,0,1,10,0.8997821350762527,51
1000,0,1,54.167566113741216,0.975,130
1000,0,1,82.72255332670396,0.99,84
1000,0,1,74.90193230266487,0.985,85
2905,0,1,10,0.9129087779690189,112
1000,0,1,27.773731171904704,0.967,123
1000,0,1,65.26982771047555,0.983,75
1000,0,1,44.318903506159415,0.97,75
1000,0,1,83.2263751205996,0.99,111
1000,0,1,3.0972024283893895,0.7,58
2199,0,1,10,0.9054115507048659,121
2145,0,1,10,0.9058275058275058,125
2932,0,1,10,0.9075716234652115,107
1000,0,1,83.49504170049377,0.988,101
1777,0,1,10,0.8970174451322454,98
1000,0,1,70.02780068885238,0.983,72
1000,0,1,73.33036372824515,0.983,65
859,0,1,10,0.9033760186263097,71
2098,0,1,10,0.897998093422307,92
1000,0,1,70.11824425838272,0.985,84
1000,0,1,67.74449790725807,0.987,103
1000,0,1,75.01692452141386,0.987,85
121,0,1,10,0.9008264462809917,21
2241,0,1,10,0.8991521642124052,141
1000,0,1,53.50011028217878,0.983,93
1000,0,1,3.053475361022606,0.638,63
484,0,1,10,0.8987603305785123,61
1000,0,1,96.6030480398415,0.989,118
1000,0,1,4.8523926532835215,0.779,89
1000,0,1,93.78444157265584,0.986,82
1343,0,1,10,0.8994787788533135,83
988,0,1,10,0.9058704453441295,75
1000,0,1,66.94473478335928,0.988,71
1954,0,1,10,0.9048106448311156,123
1000,0,1,21.18563918890314,0.945,69
1000,0,1,61.80354247949917,0.983,86
2876,0,1,10,0.8946453407510431,148
773,0,1,10,0.9055627425614489,82
271,0,1,10,0.8856088560885609,60
1000,0,1,48.89235424038969,0.975,91
1711,0,1,10,0.8959672706019871,98
1000,0,1,28.344369175282015,0.96,104
1000,0,1,52.42080190494172,0.986,95
1000,0,1,16.1973288852716,0.941,83
2739,0,1,10,0.8941219423147134,108
1000,0,1,81.52440415425815,0.992,68
1000,0,1,26.62675643821524,0.965,54
1362,0,1,10,0.8972099853157122,107
1000,0,1,45.565563080506536,0.974,84
1000,0,1,89.14198838140996,0.986,85
585,0,1,10,0.8991452991452992,47
2711,0,1,10,0.9033566949465142,108
667,0,1,10,0.9055472263868066,53
1116,0,1,10,0.8951612903225806,69
1000,0,1,88.1408725645483,0.994,90
1946,0,1,10,0.8982528263103803,116
1000,0,1,32.311832472044834,0.961,82
2623,0,1,10,0.8905833015630957,128
1000,0,1,69.9667540038829,0.983,59
1811,0,1,10,0.9072335726118167,111
1000,0,1,64.51823833565214,0.983,70
1972,0,1,10,0.8995943204868154,108
2978,0,1,10,0.9049697783747481,148
1000,0,1,78.81496820461518,0.991,80
1325,0,1,10,0.8973584905660378,114
684,0,1,10,0.9137426900584795,55
2358,0,1,10,0.9050042408821035,154
1000,0,1,25.079600623693523,0.953,48
1000,0,1,86.05603698577454,0.987,66
1000,0,1,30.12137407462292,0.967,60
366,0,1,10,0.8770491803278688,35
1569,0,1,10,0.9082217973231358,77
2642,0,1,10,0.9012112036336108,106
522,0,1,10,0.8850574712643678,59
1000,0,1,75.80846695465196,0.987,60
1941,0,1,10,0.8830499742400825,81
273,0,1,10,0.8901098901098901,29
1000,0,1,13.334199680525883,0.928,82
1223,0,1,10,0.9141455437448897,107
270,0,1,10,0.9444444444444444,27
1000,0,1,13.802834176737244,0.917,77
2128,0,1,10,0.9055451127819549,99
2905,0,1,10,0.8888123924268503,106
1000,0,1,70.05898227254126,0.988,90
59,0,1,10,0.864406779661017,12
1000,0,1,15.736964219220983,0.923,50
2022,0,1,10,0.8941641938674579,148
1000,0,1,63.9257529866512,0.982,74
1000,0,1,69.22906259262022,0.993,67
2970,0,1,10,0.902020202020202,127
1000,0,1,15.465769846486332,0.932,53
946,0,1,10,0.8773784355179705,87
1000,0,1,48.95058266763503,0.977,111
771,0,1,10,0.880674448767834,83
1000,0,1,8.395166482264038,0.862,70
1000,0,1,92.58612822833146,0.988,67
1000,0,1,3.3788946259779573,0.703,51
1000,0,1,26.50247682010144,0.964,99
1816,0,1,10,0.8959251101321586,119
1000,0,1,63.44204066215705,0.989,87
1000,0,1,34.62529408914236,0.974,67
1000,0,1,85.36632004606592,0.991,79
2736,0,1,10,0.9024122807017544,156
1000,0,1,47.05184622920251,0.974,66
41,0,1,10,0.8292682926829268,11
1000,0,1,11.352942645737086,0.91,67
787,0,1,10,0.8856416772554002,77
1070,0,1,10,0.905607476635514,89
2792,0,1,10,0.9036532951289399,116
1000,0,1,69.51931351270505,0.982,85
1756,0,1,10,0.9111617312072893,123
1098,0,1,10,0.8843351548269581,106
1000,0,1,82.75901947598807,0.993,74
1804,0,1,10,0.9118625277161863,118
367,0,1,10,0.8801089918256131,53
1000,0,1,53.69556813235785,0.987,70
758,0,1,10,0.91688654353562,87
1116,0,1,10,0.9112903225806451,89
1000,0,1,43.18698447765064,0.975,83
1000,0,1,60.70013355403885,0.986,56
1000,0,1,61.88849236903194,0.989,76
1000,0,1,38.16281788148053,0.972,99
3003,0,1,10,0.8901098901098901,123
2046,0,1,10,0.9012707722385142,86
1234,0,1,10,0.9124797406807131,94
2832,0,1,10,0.9046610169491526,171
520,0,1,10,0.9115384615384615,76
2280,0,1,10,0.8947368421052632,144
1000,0,1,85.8107203609926,0.987,87
2989,0,1,10,0.8952827032452325,139
1635,0,1,10,0.909480122324159,83
1000,0,1,18.041550387290496,0.942,89
1248,0,1,10,0.8998397435897436,89
119,0,1,10,0.8823529411764706,31
506,0,1,10,0.8952569169960475,68
1000,0,1,14.060150798309257,0.919,101
1000,0,1,86.32315716676051,0.991,81
1000,0,1,75.88792004060066,0.989,108
26,0,1,10,0.8076923076923077,10
1000,0,1,63.864885970277705,0.983,80
1818,0,1,10,0.9053905390539054,93
2100,0,1,10,0.8990476190476191,112
1000,0,1,56.337185617442806,0.987,78
1988,0,1,10,0.9029175050301811,108
1000,0,1,13.244796713153473,0.92,74
957,0,1,10,0.8829676071055381,88
1715,0,1,10,0.8985422740524781,151
148,0,1,10,0.8851351351351351,22
1000,0,1,39.47846858223354,0.977,57
1000,0,1,62.25815452040722,0.978,65
